time,open,high,low,close,MA,MA №1,MA №2,MA №3,MA №4,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI,Histogram,MACD,Signal
1968-04-30T22:00:00Z,3.07,3.07,3.07,3.07,NaN,3.011,2.9703999999999957,2.9843,2.6882,NaN,NaN,NaN,0,0,56.395687400956504,0.008200022267127162,0.036193869865802863,0.0279938475986757
1968-06-30T22:00:00Z,3.07,3.07,3.07,3.07,NaN,3.0185,2.972399999999996,2.9868,2.69765,NaN,NaN,NaN,0,0,56.395687400956504,0.007468353946257562,0.03732929003149765,0.02986093608524009
1968-07-31T22:00:00Z,3.07,3.07,3.07,3.07,NaN,3.026,2.974399999999996,2.9868,2.7078999999999995,NaN,NaN,NaN,0,0,56.395687400956504,0.0067139631965774035,0.03825339008096185,0.03153942688438444
1968-09-30T22:00:00Z,3.07,3.07,3.07,3.07,NaN,3.0334999999999996,2.976399999999996,2.9868,2.71755,NaN,NaN,NaN,0,0,56.395687400956504,0.005957309575236852,0.03898606385343051,0.033028754278193656
1968-10-31T22:00:00Z,3.07,3.07,3.07,3.07,NaN,3.0409999999999995,2.9783999999999957,2.9868,2.72695,NaN,NaN,NaN,0,0,56.395687400956504,0.005213468753851445,0.039545590220507965,0.03433212146665652
1968-12-31T22:00:00Z,3.07,3.07,3.07,3.07,NaN,3.046,2.9803999999999964,2.9868,2.7363,NaN,NaN,NaN,0,0,56.395687400956504,0.004493308766725532,0.03994875742506343,0.0354554486583379
1969-03-31T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.065,2.987999999999996,2.9896000000000003,2.7478,NaN,NaN,NaN,0,0,59.29544656930349,0.012930349441481984,0.051618385460190375,0.03868803601870839
1969-04-30T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.0839999999999996,2.995599999999996,2.9924,2.7587,NaN,NaN,NaN,0,0,59.29544656930349,0.018598347261380002,0.06193597009543339,0.04333762283405339
1969-06-30T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1014999999999993,3.003199999999996,2.9952000000000005,2.7695999999999996,NaN,NaN,NaN,0,0,59.29544656930349,0.02214423526131172,0.07101791691069304,0.048873681649381315
1969-07-31T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1189999999999998,3.0107999999999957,2.998,2.7805,NaN,NaN,NaN,0,0,59.29544656930349,0.024078228314967032,0.0789714670430901,0.05489323872812307
1969-08-31T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1364999999999994,3.018399999999996,3.0008000000000004,2.7908999999999997,NaN,NaN,NaN,0,0,59.29544656930349,0.024801724293358383,0.08589539409482105,0.06109366980146267
1969-09-30T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1539999999999995,3.025999999999996,3.0036,2.8013,NaN,NaN,NaN,0,0,59.29544656930349,0.02462958321178778,0.0918806488161974,0.06725106560440962
1969-11-30T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1679999999999997,3.0335999999999954,3.0064000000000006,2.8117,NaN,NaN,NaN,0,0,59.29544656930349,0.023807911878433438,0.09701095545245142,0.07320304357401798
1969-12-31T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1819999999999995,3.0411999999999955,3.0092000000000008,2.8208499999999996,NaN,NaN,NaN,0,0,59.29544656930349,0.022528255824108792,0.10136336335415397,0.07883510753004518
1970-03-31T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.1959999999999993,3.0487999999999955,3.0120000000000005,2.83,NaN,NaN,NaN,0,0,59.29544656930349,0.02093891972301655,0.10500875718381586,0.08406983746079931
1970-04-30T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.2099999999999995,3.0573999999999955,3.0148,2.83915,NaN,NaN,NaN,0,0,59.29544656930349,0.01915399307435131,0.10801232880373846,0.08885833572938714
1970-05-31T22:00:00Z,3.35,3.35,3.35,3.35,NaN,3.2239999999999993,3.065999999999995,3.0176,2.8478,NaN,NaN,NaN,0,0,59.2954465693035,0.01726054237734395,0.11043401370106709,0.09317347132372314
1970-06-30T22:00:00Z,3.31,3.31,3.31,3.31,NaN,3.2359999999999993,3.0737999999999954,3.0207000000000006,2.855,NaN,NaN,NaN,0,0,58.66522578332569,0.014020634912404767,0.1106992649642291,0.09667863005182434
1970-08-31T22:00:00Z,3.31,3.31,3.31,3.31,NaN,3.247999999999999,3.081599999999995,3.0238000000000005,2.8621999999999996,NaN,NaN,NaN,0,0,58.66522578332569,0.011187775718431658,0.11066334969986391,0.09947557398143225
1970-09-30T22:00:00Z,3.31,3.31,3.31,3.31,NaN,3.2599999999999993,3.0893999999999955,3.027200000000001,2.8694,NaN,NaN,NaN,0,0,58.665225783325695,0.008705909200854386,0.11035796048250024,0.10165205128164585
1970-11-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.284499999999999,3.102199999999995,3.0331000000000006,2.8778499999999996,NaN,NaN,NaN,0,0,61.32210455942843,0.014676210715198437,0.1199973146756439,0.10532110396044546
1970-12-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.3089999999999997,3.1149999999999953,3.039000000000001,2.8863,NaN,NaN,NaN,0,0,61.32210455942843,0.01840619045924799,0.12832884203450545,0.10992265157525746
1971-01-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.3334999999999995,3.1277999999999953,3.044900000000001,2.89475,NaN,NaN,NaN,0,0,61.32210455942843,0.02043724831910751,0.13546921197414186,0.11503196365503435
1971-02-28T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.3579999999999997,3.1405999999999956,3.050800000000001,2.9021999999999997,NaN,NaN,NaN,0,0,61.32210455942843,0.021195062637792875,0.14152579195227544,0.12033072931448256
1971-03-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.3824999999999994,3.153399999999995,3.0567000000000006,2.9071499999999997,NaN,NaN,NaN,0,0,61.32210455942843,0.021013303345041534,0.14659735849578448,0.12558405515074295
1971-05-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.406999999999999,3.166199999999995,3.062600000000001,2.9120999999999997,NaN,NaN,NaN,0,0,61.32210455942843,0.020152559739788634,0.15077475482547875,0.13062219508569012
1971-06-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4174999999999995,3.1789999999999954,3.0685000000000007,2.9170499999999997,NaN,NaN,NaN,0,0,61.32210455942843,0.018815443178870295,0.154141499059278,0.1353260558804077
1971-08-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4279999999999995,3.1917999999999953,3.074400000000001,2.9219999999999997,NaN,NaN,NaN,0,0,61.32210455942843,0.017158632638292037,0.15677434667827272,0.1396157140399807
1971-09-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4385,3.2045999999999952,3.0803000000000007,2.9269499999999997,NaN,NaN,NaN,0,0,61.32210455942843,0.015302477301166795,0.15874381066643917,0.14344133336527237
1971-10-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4490000000000003,3.2173999999999956,3.086200000000001,2.9319,NaN,NaN,NaN,0,0,61.32210455942843,0.01333864729287168,0.16011464248136198,0.1467759951884903
1971-11-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4595,3.230199999999995,3.0921000000000016,2.93685,NaN,NaN,NaN,0,0,61.32210455942843,0.0113362252721802,0.16094627677871554,0.14961005150653534
1972-01-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4699999999999998,3.242999999999995,3.098000000000001,2.9418,NaN,NaN,NaN,0,0,61.32210455942843,0.009346552871595082,0.16129324259602917,0.1519466897244341
1972-02-29T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4805,3.2557999999999954,3.1039000000000017,2.94675,NaN,NaN,NaN,0,0,61.32210455942843,0.0074070830205951455,0.16120554350017802,0.15379846047958287
1972-04-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.4909999999999997,3.268599999999995,3.1098000000000012,2.9517,NaN,NaN,NaN,0,0,61.32210455942843,0.005544438829816756,0.16072900901685383,0.15518457018703707
1972-05-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5015,3.281399999999995,3.1157000000000017,2.9566500000000002,NaN,NaN,NaN,0,0,61.32210455942843,0.0037768394406990924,0.15990561948791093,0.15612878004721184
1972-07-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5119999999999996,3.2931999999999952,3.1216000000000013,2.9616,NaN,NaN,NaN,0,0,61.32210455942843,0.00211602103654987,0.15877380634289917,0.1566577853063493
1972-08-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5224999999999995,3.3049999999999953,3.1275000000000017,2.96655,NaN,NaN,NaN,0,0,61.32210455942843,0.0005687554536159545,0.15736872962336923,0.15679997416975328
1972-10-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5349999999999993,3.3167999999999953,3.1334000000000013,2.9715,NaN,NaN,NaN,0,0,61.32210455942843,-0.0008619517663970289,0.155722534461757,0.15658448622815402
1972-11-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5474999999999994,3.3279999999999954,3.1393000000000018,2.97645,NaN,NaN,NaN,0,0,61.32210455942843,-0.0021759185104928136,0.153864588090038,0.15604050660053082
1972-12-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5599999999999996,3.3391999999999955,3.1452000000000013,2.9814,NaN,NaN,NaN,0,0,61.32210455942843,-0.003375046211531091,0.15182169883611696,0.15519674504764805
1973-01-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5599999999999996,3.3503999999999956,3.1511000000000013,2.98635,NaN,NaN,NaN,0,0,61.32210455942843,-0.004462741272203197,0.14961831845739404,0.15408105972959724
1973-02-28T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5599999999999996,3.361599999999996,3.157000000000001,2.9913,NaN,NaN,NaN,0,0,61.322104559428425,-0.005443464535282272,0.14727672906049438,0.15272019359577665
1973-04-30T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5599999999999996,3.371399999999996,3.1629000000000014,2.99625,NaN,NaN,NaN,0,0,61.32210455942842,-0.006322382266125304,0.14481721576312,0.15113959802924531
1973-05-31T22:00:00Z,3.56,3.56,3.56,3.56,NaN,3.5599999999999996,3.381199999999996,3.168800000000001,3.0012,NaN,NaN,NaN,0,0,61.32210455942842,-0.007105097489070594,0.14225822616790706,0.14936332365697766
1973-07-31T22:00:00Z,4.31,4.31,4.31,4.31,NaN,3.5974999999999993,3.405999999999996,3.182200000000002,3.0099,NaN,NaN,NaN,0,0,69.11050538960826,0.0166469996296173,0.1701720731939993,0.153525073564382
1973-09-30T22:00:00Z,4.31,4.31,4.31,4.31,NaN,3.6349999999999993,3.430799999999996,3.1956000000000016,3.0186,NaN,NaN,NaN,0,0,69.11050538960826,0.032969150269154424,0.19473651140082504,0.16176736113167062
1973-10-31T22:00:00Z,4.31,4.31,4.31,4.31,2.576033333333333,3.6724999999999985,3.455599999999996,3.209000000000002,3.0273000000000003,NaN,NaN,NaN,0,0,69.11050538960828,0.043580006316209424,0.2162423690269324,0.17266236271072297
1973-12-31T22:00:00Z,10.11,10.11,10.11,10.11,2.6081,3.9999999999999987,3.596399999999996,3.280400000000002,3.065,NaN,NaN,NaN,0,0,88.16635361981113,0.23887315274765772,0.4712538036452951,0.2323806508976374
1974-01-31T22:00:00Z,10.11,10.11,10.11,10.11,2.6383,4.327499999999999,3.7371999999999956,3.3518000000000026,3.1027,NaN,NaN,NaN,0,0,88.16635361981113,0.37276843083123534,0.6983411894366816,0.3255727586054462
1974-02-28T22:00:00Z,10.11,10.11,10.11,10.11,2.6615,4.6549999999999985,3.877999999999996,3.4232000000000022,3.1404,NaN,NaN,NaN,0,0,88.16635361981113,0.4594410876969704,0.8998741182266592,0.4404330305296888
1974-03-31T22:00:00Z,10.11,10.11,10.11,10.11,2.682733333333333,4.982499999999998,4.018799999999996,3.494600000000002,3.1781,NaN,NaN,NaN,0,0,88.16635361981113,0.5100828702921737,1.078036618394906,0.5679537481027322
1974-04-30T22:00:00Z,10.11,10.11,10.11,10.11,2.7084,5.309999999999999,4.159599999999996,3.5660000000000025,3.2157999999999998,NaN,NaN,NaN,0,0,88.16635361981113,0.5335099894536787,1.2348412349198306,0.7013312454661519
1974-06-30T22:00:00Z,10.11,10.11,10.11,10.11,2.73,5.637499999999998,4.300399999999995,3.637400000000002,3.2535,NaN,NaN,NaN,0,0,88.16635361981113,0.5366486478698371,1.3721420553034482,0.8354934074336111
1974-07-31T22:00:00Z,10.11,10.11,10.11,10.11,2.7515666666666667,5.964999999999998,4.441199999999996,3.7088000000000023,3.2912,NaN,NaN,NaN,0,0,88.16635361981113,0.5249226819181081,1.4916467598312462,0.9667240779131381
1974-09-30T22:00:00Z,11.16,11.16,11.16,11.16,2.7766333333333333,6.344999999999998,4.602999999999995,3.7907000000000024,3.33415,NaN,NaN,NaN,0,0,89.4414698454326,0.536785174930033,1.6377055465756793,1.1009203716456464
1974-10-31T22:00:00Z,11.16,11.16,11.16,11.16,2.807733333333333,6.724999999999997,4.764799999999995,3.872600000000002,3.3771,NaN,NaN,NaN,0,0,89.4414698454326,0.5307784701134712,1.7643934592874855,1.2336149891740142
1974-12-31T22:00:00Z,11.16,11.16,11.16,11.16,2.8410333333333333,7.104999999999997,4.920999999999995,3.9545000000000017,3.42005,NaN,NaN,NaN,0,0,89.4414698454326,0.5118523561376753,1.8734304343461083,1.361578078208433
1975-03-31T22:00:00Z,11.16,11.16,11.16,11.16,2.8737333333333335,7.484999999999997,5.077199999999995,4.036400000000002,3.463,NaN,NaN,NaN,0,0,89.4414698454326,0.4838571402669887,1.9663995035421689,1.4825423632751802
1975-04-30T22:00:00Z,11.16,11.16,11.16,11.16,2.9028666666666667,7.8649999999999975,5.233399999999994,4.118300000000002,3.5059500000000003,NaN,NaN,NaN,0,0,89.4414698454326,0.4497719108901932,2.044757251887922,1.5949853409977286
1975-06-30T22:00:00Z,11.16,11.16,11.16,11.16,2.9361,8.244999999999997,5.389599999999994,4.200200000000002,3.5488999999999997,NaN,NaN,NaN,0,0,89.44146984543261,0.4118865193757546,2.109843490217422,1.6979569708416673
1975-07-31T22:00:00Z,11.16,11.16,11.16,11.16,2.9704333333333333,8.624999999999996,5.545799999999996,4.2821000000000025,3.59185,NaN,NaN,NaN,0,0,89.44146984543261,0.37194658420031024,2.162890201092055,1.7909436168917447
1975-08-31T22:00:00Z,11.16,11.16,11.16,11.16,3.0044666666666666,9.004999999999997,5.701999999999995,4.364000000000002,3.6348000000000003,NaN,NaN,NaN,0,0,89.44146984543261,0.33126895623128516,2.205029812180851,1.873760855949566
1975-09-30T22:00:00Z,11.16,11.16,11.16,11.16,3.0383333333333336,9.384999999999996,5.858199999999995,4.445900000000002,3.6777499999999996,NaN,NaN,NaN,0,0,89.44146984543261,0.29083359304924006,2.237302847261116,1.946469254211876
1975-11-30T22:00:00Z,11.16,11.16,11.16,11.16,3.0727333333333333,9.764999999999997,6.014399999999995,4.527800000000002,3.7207,NaN,NaN,NaN,0,0,89.44146984543261,0.25135659763807805,2.260665001259474,2.0093084036213957
1975-12-31T22:00:00Z,11.16,11.16,11.16,11.16,3.107,10.107499999999996,6.170599999999995,4.609700000000002,3.76365,NaN,NaN,NaN,0,0,89.44146984543261,0.21334822294630618,2.2759936823042786,2.0626454593579724
1976-02-29T22:00:00Z,12.1,12.1,12.1,12.1,3.144966666666667,10.496999999999996,6.345599999999996,4.701500000000002,3.8113,NaN,NaN,NaN,0,0,90.47992477039901,0.20779591800432762,2.322390356863382,2.1145944388590543
1976-03-31T22:00:00Z,12.17,12.17,12.17,12.17,3.1826,10.889999999999997,6.521999999999996,4.794000000000002,3.8593,NaN,NaN,NaN,0,0,90.54991582732745,0.19715308832111456,2.3610357992604474,2.163882710939333
1976-05-31T22:00:00Z,12.17,12.17,12.17,12.17,3.2200333333333333,10.992999999999997,6.699199999999995,4.886500000000002,3.9073,NaN,NaN,NaN,0,0,90.54991582732745,0.18073074141180756,2.389796137704092,2.2090653962922846
1976-06-30T22:00:00Z,12.17,12.17,12.17,12.17,3.2577,11.095999999999997,6.876399999999995,4.979000000000002,3.9553,NaN,NaN,NaN,0,0,90.54991582732745,0.16045783075535613,2.40963768473648,2.249179853981124
1976-08-31T22:00:00Z,13.9,13.9,13.9,13.9,3.3018,11.285499999999995,7.088199999999996,5.088800000000002,4.01195,NaN,NaN,NaN,0,0,92.0446588976972,0.1941991991514529,2.4919288529204398,2.297729653768987
1976-09-30T22:00:00Z,13.9,13.9,13.9,13.9,3.3453333333333335,11.474999999999996,7.2949999999999955,5.1986000000000026,4.06735,NaN,NaN,NaN,0,0,92.0446588976972,0.2093615709039085,2.5594316173988725,2.350070046494964
1976-10-31T22:00:00Z,13.9,13.9,13.9,13.9,3.3871333333333333,11.664499999999997,7.501799999999996,5.3084000000000024,4.12275,NaN,NaN,NaN,0,0,92.0446588976972,0.2107689021671426,2.6135311742038922,2.4027622720367496
1976-11-30T22:00:00Z,13.9,13.9,13.9,13.9,3.429533333333333,11.853999999999996,7.708599999999995,5.4182000000000015,4.17815,NaN,NaN,NaN,0,0,92.0446588976972,0.2021905452746835,2.655500453630104,2.4533099083554206
1977-01-31T22:00:00Z,13.9,13.9,13.9,13.9,3.4732333333333334,12.043499999999996,7.915399999999996,5.528000000000002,4.23355,NaN,NaN,NaN,0,0,92.0446588976972,0.18655907985109765,2.6865087581692926,2.499949678318195
1977-02-28T22:00:00Z,13.9,13.9,13.9,13.9,3.5156,12.180499999999997,8.122199999999996,5.637800000000002,4.28895,NaN,NaN,NaN,0,0,92.0446588976972,0.16614405723848247,2.707629749866298,2.5414856926278153
1977-03-31T22:00:00Z,13.9,13.9,13.9,13.9,3.5587333333333335,12.317499999999997,8.328999999999995,5.747600000000002,4.34435,NaN,NaN,NaN,0,0,92.0446588976972,0.1426905144135966,2.719848835644811,2.5771583212312144
1977-05-31T22:00:00Z,13.9,13.9,13.9,13.9,3.6024000000000003,12.454499999999996,8.535799999999997,5.857400000000002,4.39975,NaN,NaN,NaN,0,0,92.0446588976972,0.11752933945002031,2.72406999554374,2.6065406560937197
1977-06-30T22:00:00Z,13.9,13.9,13.9,13.9,3.6456000000000004,12.591499999999996,8.742599999999996,5.967200000000002,4.45515,NaN,NaN,NaN,0,0,92.0446588976972,0.09166515149644772,2.7211220954642794,2.6294569439678317
1977-07-31T22:00:00Z,14.85,14.85,14.85,14.85,3.6926666666666663,12.775999999999994,8.968399999999995,6.086500000000002,4.5153,NaN,NaN,NaN,0,0,92.74178409717548,0.09680918613687428,2.7504684266389248,2.6536592405020505
1977-08-31T22:00:00Z,14.85,14.85,14.85,14.85,3.7397666666666667,12.960499999999996,9.194199999999995,6.205800000000002,4.57545,NaN,NaN,NaN,0,0,92.74178409717548,0.09302774717946471,2.7699439244763813,2.6769161772969166
1977-10-31T22:00:00Z,14.85,14.85,14.85,14.85,3.7868666666666666,13.144999999999996,9.419999999999995,6.325100000000003,4.6356,NaN,NaN,NaN,0,0,92.74178409717548,0.08289612177636396,2.7805363295173713,2.6976402077410073
1977-11-30T22:00:00Z,14.85,14.85,14.85,14.85,3.8340333333333336,13.329499999999996,9.645799999999994,6.444400000000002,4.69575,NaN,NaN,NaN,0,0,92.74178409717548,0.06840916507114869,2.783151664079943,2.7147424990087945
1978-01-31T22:00:00Z,14.85,14.85,14.85,14.85,3.8810666666666664,13.513999999999996,9.871599999999995,6.563700000000001,4.7559000000000005,NaN,NaN,NaN,0,0,92.74178409717548,0.051102457222060416,2.7786205705363702,2.72751811331431
1978-02-28T22:00:00Z,14.85,14.85,14.85,14.85,3.9274,13.698499999999996,10.097399999999995,6.683000000000002,4.816050000000001,NaN,NaN,NaN,0,0,92.74178409717548,0.03214884581699318,2.767704170585551,2.735555324768558
1978-04-30T22:00:00Z,14.85,14.85,14.85,14.85,3.9742,13.883,10.323199999999995,6.802300000000002,4.8762,NaN,NaN,NaN,0,0,92.74178409717548,0.012435325240740536,2.751099481319484,2.7386641560787433
1978-05-31T22:00:00Z,14.85,14.85,14.85,14.85,4.021566666666667,14.020499999999995,10.548999999999994,6.921100000000001,4.936350000000001,NaN,NaN,NaN,0,0,92.74178409717548,-0.007375787886951812,2.7294444212200535,2.7368202091070053
1978-07-31T22:00:00Z,14.85,14.85,14.85,14.85,4.0658666666666665,14.154499999999995,10.774799999999995,7.039900000000001,4.9965,NaN,NaN,NaN,0,0,92.74178409717548,-0.026798217879464126,2.7033224367576754,2.7301206546371395
1978-08-31T22:00:00Z,14.85,14.85,14.85,14.85,4.108766666666667,14.288499999999996,11.000599999999995,7.158700000000001,5.05665,NaN,NaN,NaN,0,0,92.74178409717548,-0.04548310132454869,2.6732667779814534,2.718749879306002
1978-10-31T22:00:00Z,14.85,14.85,14.85,14.85,4.151566666666667,14.422499999999996,11.226399999999995,7.2772000000000014,5.1168000000000005,NaN,NaN,NaN,0,0,92.74178409717548,-0.06318834394232997,2.63976444937809,2.70295279332042
1978-11-30T22:00:00Z,14.85,14.85,14.85,14.85,4.190833333333333,14.469999999999995,11.452199999999996,7.3957000000000015,5.176950000000001,NaN,NaN,NaN,0,0,92.74178409717548,-0.07975434639948764,2.60325986032106,2.683014206720548
1978-12-31T22:00:00Z,14.85,14.85,14.85,14.85,4.2358666666666664,14.517499999999998,11.677999999999995,7.5142000000000015,5.237100000000001,NaN,NaN,NaN,0,0,92.74178409717548,-0.09508480727958046,2.5641581976210723,2.659243004900653
1979-01-31T22:00:00Z,15.85,15.85,15.85,15.85,4.283933333333334,14.614999999999998,11.923799999999995,7.642700000000002,5.30225,NaN,NaN,NaN,0,0,93.44134523899186,-0.07653897851772085,2.5635692817535016,2.6401082602712225
1979-02-28T22:00:00Z,15.85,15.85,15.85,15.85,4.331166666666666,14.712499999999997,12.169599999999996,7.770500000000002,5.3674,NaN,NaN,NaN,0,0,93.44134523899186,-0.0667167162141733,2.5567123650035057,2.623429081217679
1979-04-30T22:00:00Z,18.1,18.1,18.1,18.1,4.385233333333333,14.9225,12.460399999999995,7.920800000000002,5.4437999999999995,NaN,NaN,NaN,0,0,94.63179800442744,0.009999773326188954,2.6359287978754153,2.6259290245492264
1979-05-31T22:00:00Z,19.1,19.1,19.1,19.1,4.445,15.1825,12.756199999999994,8.081100000000001,5.5252,NaN,NaN,NaN,0,0,95.03668964855927,0.09210851617836768,2.741064669772186,2.648956153593818
1979-07-31T22:00:00Z,26.5,26.5,26.5,26.5,4.5291,15.812499999999996,13.199999999999996,8.315400000000002,5.6436,NaN,NaN,NaN,0,0,96.82735826056899,0.3847400255704616,3.1298811855568953,2.7451411599864337
1979-09-30T22:00:00Z,29,29,29,29,4.6217999999999995,16.5675,13.693799999999994,8.574700000000002,5.774500000000001,NaN,NaN,NaN,0,0,97.17549290978326,0.6615028467011084,3.572019718362819,2.9105168716617107
1979-10-31T22:00:00Z,31,31,31,31,4.722966666666667,17.422499999999996,14.111599999999994,8.854000000000001,5.9154,NaN,NaN,NaN,0,0,97.40578288178381,0.9039246446177476,4.040422677433895,3.1364980328161476
1979-12-31T22:00:00Z,32.5,32.5,32.5,32.5,4.827966666666667,18.305,14.559399999999997,9.1483,6.0638,NaN,NaN,NaN,0,0,97.55685861945939,1.0994471724563324,4.510806998386563,3.411359825930231
1980-01-31T22:00:00Z,37,37,37,37,4.948066666666667,19.412499999999998,15.097199999999996,9.4876,6.2347,NaN,NaN,NaN,0,0,97.92368129678484,1.3541325712430043,5.1040255399839864,3.749892968740982
1980-03-31T22:00:00Z,39.5,39.5,39.5,39.5,5.076099999999999,20.645,15.684999999999995,9.851900000000002,6.418100000000001,NaN,NaN,NaN,0,0,98.08519594400518,1.5794792832444413,5.7242420727965335,4.144762789552092
1980-04-30T22:00:00Z,39.5,39.5,39.5,39.5,5.203833333333334,21.877499999999998,16.272799999999997,10.216200000000002,6.6015,NaN,NaN,NaN,0,0,98.08519594400518,1.696381947231112,6.2652402235909825,4.568858276359871
1980-06-30T22:00:00Z,39.5,39.5,39.5,39.5,5.3321,23.11,16.860599999999994,10.580500000000002,6.78365,NaN,NaN,NaN,0,0,98.08519594400518,1.7321111665540672,6.733997234552454,5.001886067998387
1980-07-31T22:00:00Z,38,38,38,38,5.4549666666666665,24.2675,17.418399999999995,10.929800000000002,6.9583,NaN,NaN,NaN,0,0,93.56914019338451,1.6591514897646968,7.075825430204258,5.416673940439561
1980-08-31T22:00:00Z,36,36,36,36,5.571,25.325,17.915199999999995,11.2591,7.1229499999999994,NaN,NaN,NaN,0,0,88.0999534911882,1.4929249359965961,7.282830110435306,5.78990517443871
1980-09-30T22:00:00Z,36,36,36,36,5.686999999999999,26.3825,18.411999999999992,11.588400000000002,7.2876,NaN,NaN,NaN,0,0,88.0999534911882,1.3281796850408751,7.450129780739804,6.121950095698929
1980-11-30T22:00:00Z,37,37,37,37,5.8068333333333335,27.490000000000002,18.928799999999995,11.924900000000003,7.45725,NaN,NaN,NaN,0,0,88.44527585263307,1.2002148605356915,7.622218671368543,6.422003810832852
1980-12-31T22:00:00Z,38,38,38,38,5.9296,28.6475,19.465599999999995,12.271400000000002,7.631900000000001,NaN,NaN,NaN,0,0,88.7746786836707,1.1009323905155641,7.798169298977307,6.6972369084617425
1981-03-31T22:00:00Z,38,38,38,38,6.052366666666667,29.805,20.002399999999994,12.617900000000002,7.80655,NaN,NaN,NaN,0,0,88.7746786836707,0.9913314594923524,7.936401232827183,6.945069773334831
1981-04-30T22:00:00Z,38,38,38,38,6.175133333333333,30.962500000000006,20.539199999999997,12.964400000000003,7.9812,NaN,NaN,NaN,0,0,88.7746786836707,0.8763692165573458,8.040531294031513,7.164162077474168
1981-05-31T22:00:00Z,36,36,36,36,6.2909,32.02,21.035999999999994,13.2909,8.145850000000001,NaN,NaN,NaN,0,0,83.83197099871626,0.6945899231570616,8.032399481420494,7.337809558263433
1981-06-30T22:00:00Z,36,36,36,36,6.406666666666666,33.0275,21.532799999999998,13.617400000000002,8.310500000000001,NaN,NaN,NaN,0,0,83.83197099871626,0.5339826910137173,8.005287922030579,7.471305231016862
1981-08-31T22:00:00Z,36,36,36,36,6.522433333333334,34.035000000000004,22.029599999999995,13.943900000000001,8.47515,NaN,NaN,NaN,0,0,83.83197099871626,0.3919600230314684,7.961255259806197,7.569295236774729
1981-09-30T22:00:00Z,35,35,35,35,6.634033333333334,34.88000000000001,22.506399999999996,14.260400000000002,8.6348,NaN,NaN,NaN,0,0,81.4861906376315,0.23371992891180415,7.861445147914484,7.62772521900268
1981-11-30T22:00:00Z,35,35,35,35,6.745633333333333,35.675000000000004,22.983199999999997,14.5769,8.79445,NaN,NaN,NaN,0,0,81.4861906376315,0.09997819358147275,7.752697960979521,7.6527197673980485
1981-12-31T22:00:00Z,33.85,33.85,33.85,33.85,6.8534,36.042500000000004,23.4182,14.8819,8.94835,NaN,NaN,NaN,0,0,78.89019739530337,-0.0506812539741377,7.589368199930377,7.640049453904514
1982-01-31T22:00:00Z,31.56,31.56,31.56,31.56,6.9532,36.170500000000004,23.805999999999994,15.164000000000001,9.0908,NaN,NaN,NaN,0,0,74.13433703159896,-0.2471255593872037,7.33114250467051,7.578268064057713
1982-02-28T22:00:00Z,28.48,28.48,28.48,28.48,7.041900000000001,36.044500000000006,24.132199999999997,15.415700000000001,9.218200000000001,NaN,NaN,NaN,0,0,68.51650212203783,-0.4974692515322259,6.956431499642431,7.453900751174657
1982-03-31T22:00:00Z,33.45,33.45,33.45,33.45,7.1471666666666716,36.092,24.55780000000001,15.717099999999993,9.37045,NaN,NaN,NaN,0,0,71.98114249592356,-0.5180428991464163,6.8063471272416365,7.324390026388053
